InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month
INV13247,P002,USB-C Cable,1,2023-12-01 07:36:00,9.33,4070,Australia,9.33,2023-12
INV13248,P010,Webcam HD,8,2023-03-29 23:00:00,77.63,3595,Spain,621.04,2023-03
INV13249,P007,Smart LED Bulb,1,2023-03-13 20:23:00,6.35,3042,France,6.35,2023-03
INV13250,P007,Smart LED Bulb,2,2023-09-15 22:27:00,66.26,4641,Sweden,132.52,2023-09
INV13251,P009,Phone Holder,3,2023-03-07 06:34:00,96.55,9077,Australia,289.65,2023-03
INV13252,P005,Laptop Stand,9,2023-07-08 01:36:00,79.04,8839,Spain,711.36,2023-07
INV13253,P006,Notebook Cooler,8,2023-07-11 06:14:00,17.45,4437,Spain,139.6,2023-07
INV13254,P003,Bluetooth Speaker,3,2023-04-28 12:25:00,92.37,9328,United Kingdom,277.11,2023-04
INV13255,P002,USB-C Cable,10,2023-08-01 15:42:00,29.11,3522,Netherlands,291.1,2023-08
INV13256,P009,Phone Holder,10,2023-04-23 08:17:00,73.15,4016,France,731.5,2023-04
INV13257,P006,Notebook Cooler,7,2023-02-11 14:56:00,40.82,6530,Spain,285.74,2023-02
INV13258,P006,Notebook Cooler,1,2023-10-11 16:57:00,28.01,8844,Spain,28.01,2023-10
INV13259,P002,USB-C Cable,2,2023-02-10 08:34:00,30.8,9057,Italy,61.6,2023-02
INV13260,P002,USB-C Cable,4,2023-01-05 14:19:00,51.13,6165,Spain,204.52,2023-01
INV13261,P009,Phone Holder,5,2023-03-30 20:32:00,67.05,6307,France,335.25,2023-03
INV13262,P001,Wireless Mouse,2,2023-06-10 00:26:00,78.6,3859,Australia,157.2,2023-06
INV13263,P001,Wireless Mouse,9,2023-07-28 20:36:00,68.08,4755,Norway,612.72,2023-07
INV13264,P006,Notebook Cooler,7,2023-02-16 01:30:00,34.81,5535,Norway,243.67000000000002,2023-02
INV13265,P001,Wireless Mouse,6,2023-08-20 20:48:00,28.89,2191,France,173.34,2023-08
INV13266,P002,USB-C Cable,6,2023-03-04 23:18:00,45.67,5385,Germany,274.02,2023-03
INV13267,P002,USB-C Cable,10,2023-09-07 04:44:00,36.35,5450,United Kingdom,363.5,2023-09
INV13268,P010,Webcam HD,2,2023-10-01 18:38:00,61.28,4465,Netherlands,122.56,2023-10
INV13269,P008,Gaming Headset,9,2023-12-28 15:36:00,38.99,4028,United Kingdom,350.91,2023-12
INV13270,P008,Gaming Headset,1,2023-04-10 19:47:00,6.73,3764,Australia,6.73,2023-04
INV13271,P003,Bluetooth Speaker,1,2023-02-21 18:55:00,64.16,9128,Germany,64.16,2023-02
INV13272,P003,Bluetooth Speaker,2,2023-04-19 23:41:00,34.21,4306,Spain,68.42,2023-04
INV13273,P007,Smart LED Bulb,10,2023-10-21 20:15:00,48.96,8436,Australia,489.6,2023-10
INV13274,P001,Wireless Mouse,10,2023-12-12 13:39:00,25.48,3702,Australia,254.8,2023-12
INV13275,P008,Gaming Headset,8,2023-06-18 10:41:00,12.59,4037,France,100.72,2023-06
INV13276,P008,Gaming Headset,7,2023-01-21 14:53:00,48.74,6556,Sweden,341.18,2023-01
INV13277,P009,Phone Holder,10,2023-12-12 23:55:00,66.63,7887,Netherlands,666.3,2023-12
INV13278,P004,Portable Charger,4,2023-08-13 20:06:00,24.29,2502,Australia,97.16,2023-08
INV13279,P006,Notebook Cooler,5,2023-05-18 04:06:00,7.93,9396,Netherlands,39.65,2023-05
INV13280,P003,Bluetooth Speaker,4,2023-04-01 19:06:00,18.75,3597,Germany,75.0,2023-04
INV13281,P010,Webcam HD,2,2023-09-14 07:10:00,85.01,6719,Norway,170.02,2023-09
INV13282,P007,Smart LED Bulb,5,2023-07-25 22:05:00,58.49,8472,Italy,292.45,2023-07
INV13283,P008,Gaming Headset,1,2023-02-06 08:47:00,5.11,7895,Sweden,5.11,2023-02
INV13284,P008,Gaming Headset,7,2023-08-11 22:42:00,34.37,8131,Norway,240.58999999999997,2023-08
INV13285,P007,Smart LED Bulb,5,2023-11-23 02:19:00,61.34,6071,Germany,306.70000000000005,2023-11
INV13286,P007,Smart LED Bulb,4,2023-10-08 19:50:00,89.6,7989,United Kingdom,358.4,2023-10
INV13287,P005,Laptop Stand,6,2023-01-25 01:10:00,7.19,5002,Netherlands,43.14,2023-01
INV13288,P006,Notebook Cooler,4,2023-12-09 10:23:00,23.92,7326,Italy,95.68,2023-12
INV13289,P010,Webcam HD,7,2023-05-16 18:49:00,96.47,8231,Germany,675.29,2023-05
INV13290,P002,USB-C Cable,10,2023-09-18 18:08:00,18.05,7228,Spain,180.5,2023-09
INV13291,P006,Notebook Cooler,4,2023-02-06 01:52:00,71.0,8634,United Kingdom,284.0,2023-02
INV13292,P003,Bluetooth Speaker,6,2023-09-12 16:34:00,15.46,9667,France,92.76,2023-09
INV13293,P008,Gaming Headset,7,2023-05-31 06:34:00,45.52,4846,Germany,318.64000000000004,2023-05
INV13294,P006,Notebook Cooler,10,2023-07-31 03:46:00,92.04,6495,Australia,920.4000000000001,2023-07
INV13295,P006,Notebook Cooler,5,2023-10-29 10:15:00,67.46,5063,Italy,337.29999999999995,2023-10
INV13296,P006,Notebook Cooler,5,2023-08-01 17:51:00,75.81,6036,Italy,379.05,2023-08
INV13297,P002,USB-C Cable,5,2023-03-30 08:05:00,42.57,5007,Spain,212.85,2023-03
INV13298,P005,Laptop Stand,5,2023-11-25 07:52:00,32.08,5417,Australia,160.39999999999998,2023-11
INV13299,P005,Laptop Stand,1,2023-05-05 18:20:00,18.88,1782,Netherlands,18.88,2023-05
INV13300,P009,Phone Holder,7,2023-04-04 10:16:00,62.52,8815,Spain,437.64000000000004,2023-04
INV13301,P010,Webcam HD,9,2023-07-16 07:45:00,14.48,3583,Germany,130.32,2023-07
INV13302,P001,Wireless Mouse,10,2023-11-21 10:25:00,17.26,3839,Germany,172.60000000000002,2023-11
INV13303,P008,Gaming Headset,1,2023-12-15 17:54:00,36.05,9496,Netherlands,36.05,2023-12
INV13304,P004,Portable Charger,5,2023-10-28 14:10:00,40.2,8743,France,201.0,2023-10
INV13305,P003,Bluetooth Speaker,1,2023-06-27 23:47:00,5.97,5944,Italy,5.97,2023-06
INV13306,P010,Webcam HD,7,2023-08-10 15:32:00,41.24,2050,France,288.68,2023-08
INV13307,P010,Webcam HD,4,2023-02-09 18:20:00,83.18,3317,Netherlands,332.72,2023-02
INV13308,P002,USB-C Cable,3,2023-03-25 14:15:00,24.38,8560,Netherlands,73.14,2023-03
INV13309,P007,Smart LED Bulb,6,2023-10-13 03:48:00,23.08,6527,Norway,138.48,2023-10
INV13310,P001,Wireless Mouse,9,2023-11-10 07:03:00,97.23,2292,Spain,875.07,2023-11
INV13311,P002,USB-C Cable,5,2023-09-20 12:07:00,57.49,4099,Italy,287.45,2023-09
INV13312,P006,Notebook Cooler,7,2023-10-10 10:48:00,26.02,2187,Spain,182.14,2023-10
INV13313,P009,Phone Holder,9,2023-09-28 03:27:00,9.57,4353,Italy,86.13,2023-09
INV13314,P003,Bluetooth Speaker,4,2023-10-24 15:45:00,19.97,3223,United Kingdom,79.88,2023-10
INV13315,P004,Portable Charger,4,2023-08-14 18:07:00,48.46,4000,Italy,193.84,2023-08
INV13316,P007,Smart LED Bulb,4,2023-03-20 11:37:00,6.78,4800,Norway,27.12,2023-03
INV13317,P010,Webcam HD,7,2023-10-16 12:53:00,79.24,9851,United Kingdom,554.68,2023-10
INV13318,P001,Wireless Mouse,9,2023-08-17 11:55:00,72.52,3307,Italy,652.68,2023-08
INV13319,P007,Smart LED Bulb,10,2023-02-06 11:57:00,19.53,2469,Norway,195.3,2023-02
INV13320,P008,Gaming Headset,5,2023-02-16 21:40:00,49.25,4085,United Kingdom,246.25,2023-02
INV13321,P005,Laptop Stand,4,2023-08-20 22:50:00,10.55,4741,Sweden,42.2,2023-08
INV13322,P006,Notebook Cooler,1,2023-04-29 23:05:00,20.39,5592,Australia,20.39,2023-04
INV13323,P007,Smart LED Bulb,6,2023-05-12 22:14:00,47.6,6517,France,285.6,2023-05
INV13324,P004,Portable Charger,4,2023-04-08 04:40:00,54.43,3511,Spain,217.72,2023-04
INV13325,P001,Wireless Mouse,3,2023-01-12 19:50:00,17.77,7574,Germany,53.31,2023-01
INV13326,P004,Portable Charger,4,2023-01-08 06:04:00,26.82,4595,Spain,107.28,2023-01
INV13327,P005,Laptop Stand,7,2023-12-08 02:41:00,46.89,3012,Australia,328.23,2023-12
INV13328,P008,Gaming Headset,6,2023-01-08 19:06:00,46.57,7993,France,279.42,2023-01
INV13329,P008,Gaming Headset,10,2023-09-10 22:47:00,76.34,6164,Spain,763.4000000000001,2023-09
INV13330,P001,Wireless Mouse,3,2023-07-22 10:17:00,65.97,4450,United Kingdom,197.91,2023-07
INV13331,P002,USB-C Cable,3,2023-06-18 02:03:00,74.8,5232,Norway,224.39999999999998,2023-06
INV13332,P003,Bluetooth Speaker,4,2023-01-22 03:34:00,25.59,3159,United Kingdom,102.36,2023-01
INV13333,P003,Bluetooth Speaker,9,2023-08-04 13:03:00,48.55,1268,Germany,436.95,2023-08
INV13334,P008,Gaming Headset,3,2023-04-29 23:44:00,67.88,3169,Italy,203.64,2023-04
INV13335,P001,Wireless Mouse,6,2023-02-12 14:10:00,46.74,7776,Italy,280.44,2023-02
INV13336,P009,Phone Holder,8,2023-03-15 23:25:00,84.01,8803,Norway,672.08,2023-03
INV13337,P006,Notebook Cooler,5,2023-10-29 09:46:00,15.06,3996,Italy,75.3,2023-10
INV13338,P001,Wireless Mouse,7,2023-09-19 23:16:00,65.78,4725,Sweden,460.46000000000004,2023-09
INV13339,P008,Gaming Headset,3,2023-12-08 15:10:00,64.75,6562,Sweden,194.25,2023-12
INV13340,P002,USB-C Cable,3,2023-04-24 06:27:00,35.08,1657,Netherlands,105.24,2023-04
INV13341,P007,Smart LED Bulb,7,2023-07-25 03:53:00,72.7,9308,France,508.90000000000003,2023-07
INV13342,P004,Portable Charger,8,2023-07-01 09:24:00,64.58,8395,Germany,516.64,2023-07
INV13343,P003,Bluetooth Speaker,2,2023-04-05 15:45:00,13.03,1772,Germany,26.06,2023-04
INV13344,P009,Phone Holder,8,2023-01-31 13:22:00,27.39,6679,Sweden,219.12,2023-01
INV13345,P007,Smart LED Bulb,10,2023-02-06 09:45:00,68.61,2211,Norway,686.1,2023-02
INV13346,P001,Wireless Mouse,8,2023-08-01 03:40:00,70.89,4695,France,567.12,2023-08
INV13347,P006,Notebook Cooler,2,2023-07-03 08:51:00,70.97,3919,Netherlands,141.94,2023-07
INV13348,P002,USB-C Cable,8,2023-03-16 06:59:00,21.4,3328,Norway,171.2,2023-03
INV13349,P007,Smart LED Bulb,5,2023-07-01 21:06:00,25.93,8444,France,129.65,2023-07
INV13350,P003,Bluetooth Speaker,1,2023-09-20 15:58:00,86.43,3451,France,86.43,2023-09
INV13351,P002,USB-C Cable,7,2023-05-09 06:24:00,40.8,6251,Italy,285.59999999999997,2023-05
INV13352,P010,Webcam HD,7,2023-05-21 01:41:00,91.33,1024,Sweden,639.31,2023-05
INV13353,P004,Portable Charger,4,2023-07-31 02:18:00,32.97,8255,United Kingdom,131.88,2023-07
INV13354,P005,Laptop Stand,9,2023-12-30 10:19:00,53.31,6416,United Kingdom,479.79,2023-12
INV13355,P005,Laptop Stand,8,2023-01-16 03:40:00,81.42,1169,Netherlands,651.36,2023-01
INV13356,P010,Webcam HD,7,2023-09-12 09:31:00,11.78,6131,Spain,82.46,2023-09
INV13357,P008,Gaming Headset,8,2023-07-07 10:01:00,64.27,3976,Australia,514.16,2023-07
INV13358,P007,Smart LED Bulb,4,2023-04-27 11:28:00,95.02,6186,Australia,380.08,2023-04
INV13359,P004,Portable Charger,5,2023-05-15 16:52:00,47.97,9159,Norway,239.85,2023-05
INV13360,P006,Notebook Cooler,3,2023-04-27 12:31:00,91.64,3516,United Kingdom,274.92,2023-04
INV13361,P007,Smart LED Bulb,2,2023-10-18 19:27:00,38.18,2371,France,76.36,2023-10
INV13362,P010,Webcam HD,3,2023-01-21 05:26:00,67.14,3583,France,201.42000000000002,2023-01
INV13363,P010,Webcam HD,5,2023-03-27 05:10:00,11.78,7725,Spain,58.9,2023-03
INV13364,P001,Wireless Mouse,3,2023-08-20 09:00:00,35.0,7590,Spain,105.0,2023-08
INV13365,P007,Smart LED Bulb,4,2023-12-04 08:16:00,68.5,3525,Australia,274.0,2023-12
INV13366,P003,Bluetooth Speaker,10,2023-08-05 00:29:00,68.09,3947,United Kingdom,680.9000000000001,2023-08
INV13367,P007,Smart LED Bulb,7,2023-02-25 08:09:00,36.85,5246,Sweden,257.95,2023-02
INV13368,P001,Wireless Mouse,9,2023-09-05 07:40:00,14.22,4354,Germany,127.98,2023-09
INV13369,P004,Portable Charger,9,2023-01-30 10:52:00,9.14,9756,Spain,82.26,2023-01
INV13370,P003,Bluetooth Speaker,2,2023-03-02 22:54:00,21.79,3487,Germany,43.58,2023-03
INV13371,P003,Bluetooth Speaker,2,2023-09-28 23:08:00,76.17,9378,Germany,152.34,2023-09
INV13372,P006,Notebook Cooler,9,2023-04-22 21:17:00,87.62,9903,Australia,788.58,2023-04
INV13373,P009,Phone Holder,8,2023-10-20 08:04:00,33.31,1138,Germany,266.48,2023-10
INV13374,P010,Webcam HD,2,2023-08-26 21:47:00,29.9,9802,United Kingdom,59.8,2023-08
INV13375,P007,Smart LED Bulb,5,2023-08-11 12:39:00,76.26,1015,United Kingdom,381.3,2023-08
INV13376,P007,Smart LED Bulb,3,2023-12-29 12:10:00,47.01,9592,Norway,141.03,2023-12
INV13377,P004,Portable Charger,6,2023-08-27 07:50:00,78.71,7352,Australia,472.26,2023-08
INV13378,P005,Laptop Stand,7,2023-08-15 07:29:00,78.63,2945,Australia,550.41,2023-08
INV13379,P003,Bluetooth Speaker,4,2023-08-04 16:22:00,67.56,2831,France,270.24,2023-08
INV13380,P007,Smart LED Bulb,3,2023-05-11 09:03:00,12.13,3998,United Kingdom,36.39,2023-05
INV13381,P005,Laptop Stand,2,2023-02-03 02:40:00,32.01,5144,Sweden,64.02,2023-02
INV13382,P004,Portable Charger,2,2023-07-24 21:54:00,74.61,9373,Germany,149.22,2023-07
INV13383,P002,USB-C Cable,8,2023-11-22 03:23:00,19.58,7656,Italy,156.64,2023-11
INV13384,P010,Webcam HD,9,2023-03-12 07:04:00,66.91,9416,Spain,602.1899999999999,2023-03
INV13385,P002,USB-C Cable,9,2023-01-15 11:49:00,10.42,8077,Australia,93.78,2023-01
INV13386,P007,Smart LED Bulb,1,2023-05-03 09:36:00,72.09,2022,United Kingdom,72.09,2023-05
INV13387,P006,Notebook Cooler,4,2023-04-28 10:48:00,56.23,4168,Sweden,224.92,2023-04
INV13388,P007,Smart LED Bulb,4,2023-03-12 04:02:00,5.37,1760,Netherlands,21.48,2023-03
INV13389,P003,Bluetooth Speaker,5,2023-06-27 20:57:00,89.2,4849,Sweden,446.0,2023-06
INV13390,P001,Wireless Mouse,6,2023-04-28 20:20:00,92.87,3800,United Kingdom,557.22,2023-04
INV13391,P001,Wireless Mouse,8,2023-10-17 21:26:00,55.73,8081,France,445.84,2023-10
INV13392,P008,Gaming Headset,7,2023-06-27 17:21:00,86.49,3905,Sweden,605.43,2023-06
INV13393,P004,Portable Charger,9,2023-10-08 14:43:00,68.95,4339,Spain,620.5500000000001,2023-10
INV13394,P008,Gaming Headset,7,2023-03-02 15:48:00,53.04,2868,Sweden,371.28,2023-03
INV13395,P007,Smart LED Bulb,3,2023-10-17 13:25:00,48.21,5060,Australia,144.63,2023-10
INV13396,P009,Phone Holder,5,2023-03-21 02:58:00,5.08,2218,Spain,25.4,2023-03
INV13397,P003,Bluetooth Speaker,9,2023-04-25 05:10:00,24.11,4696,France,216.99,2023-04
INV13398,P002,USB-C Cable,9,2023-06-12 23:17:00,38.19,4061,Norway,343.71,2023-06
INV13399,P010,Webcam HD,2,2023-12-14 05:55:00,35.91,1324,Australia,71.82,2023-12
INV13400,P008,Gaming Headset,8,2023-10-08 19:35:00,14.02,1711,Australia,112.16,2023-10
INV13401,P006,Notebook Cooler,10,2023-05-02 15:22:00,5.6,9818,Sweden,56.0,2023-05
INV13402,P002,USB-C Cable,5,2023-06-30 02:58:00,78.18,3087,Norway,390.90000000000003,2023-06
INV13403,P010,Webcam HD,8,2023-10-26 08:55:00,16.09,9243,Germany,128.72,2023-10
INV13404,P006,Notebook Cooler,10,2023-11-02 02:32:00,60.06,9736,Spain,600.6,2023-11
INV13405,P009,Phone Holder,5,2023-09-12 19:42:00,67.77,3919,United Kingdom,338.84999999999997,2023-09
INV13406,P003,Bluetooth Speaker,7,2023-10-02 10:17:00,40.02,7541,Sweden,280.14000000000004,2023-10
INV13407,P007,Smart LED Bulb,3,2023-09-15 16:53:00,59.6,2543,France,178.8,2023-09
INV13408,P006,Notebook Cooler,8,2023-05-29 15:36:00,34.26,9310,France,274.08,2023-05
INV13409,P006,Notebook Cooler,6,2023-06-12 18:13:00,62.22,8129,United Kingdom,373.32,2023-06
INV13410,P008,Gaming Headset,5,2023-04-10 09:34:00,60.04,1368,Norway,300.2,2023-04
INV13411,P005,Laptop Stand,8,2023-04-14 22:12:00,77.66,7750,Australia,621.28,2023-04
INV13412,P010,Webcam HD,5,2023-02-15 19:45:00,77.62,7493,Norway,388.1,2023-02
INV13413,P001,Wireless Mouse,9,2023-01-03 19:14:00,57.56,8492,Italy,518.04,2023-01
INV13414,P008,Gaming Headset,5,2023-09-14 06:39:00,70.13,5656,Australia,350.65,2023-09
INV13415,P005,Laptop Stand,2,2023-05-21 22:22:00,81.26,9258,Italy,162.52,2023-05
INV13416,P002,USB-C Cable,7,2023-12-03 10:47:00,28.04,8509,Sweden,196.28,2023-12
INV13417,P006,Notebook Cooler,4,2023-10-18 07:13:00,74.64,9788,Sweden,298.56,2023-10
INV13418,P002,USB-C Cable,7,2023-08-02 07:58:00,78.76,9744,United Kingdom,551.32,2023-08
INV13419,P005,Laptop Stand,5,2023-08-19 03:08:00,5.94,3730,Sweden,29.700000000000003,2023-08
INV13420,P007,Smart LED Bulb,1,2023-08-26 20:55:00,96.66,2937,United Kingdom,96.66,2023-08
INV13421,P003,Bluetooth Speaker,7,2023-04-12 14:39:00,96.31,1640,Australia,674.1700000000001,2023-04
INV13422,P007,Smart LED Bulb,5,2023-02-14 13:39:00,6.72,9918,France,33.6,2023-02
INV13423,P005,Laptop Stand,9,2023-07-03 23:36:00,39.06,2710,Spain,351.54,2023-07
INV13424,P001,Wireless Mouse,9,2023-05-19 07:41:00,88.12,1674,Netherlands,793.08,2023-05
INV13425,P008,Gaming Headset,5,2023-06-22 13:11:00,63.79,8761,Italy,318.95,2023-06
INV13426,P002,USB-C Cable,9,2023-09-11 03:19:00,44.52,4875,United Kingdom,400.68,2023-09
INV13427,P003,Bluetooth Speaker,8,2023-09-27 19:58:00,91.94,1774,United Kingdom,735.52,2023-09
INV13428,P004,Portable Charger,1,2023-09-09 03:47:00,73.42,7607,Germany,73.42,2023-09
INV13429,P010,Webcam HD,10,2023-09-17 03:38:00,66.28,1283,Netherlands,662.8,2023-09
INV13430,P007,Smart LED Bulb,5,2023-03-12 16:47:00,58.01,4138,Norway,290.05,2023-03
INV13431,P009,Phone Holder,5,2023-11-11 13:37:00,47.64,1848,Sweden,238.2,2023-11
INV13432,P008,Gaming Headset,1,2023-03-28 03:42:00,55.43,3654,Australia,55.43,2023-03
INV13433,P001,Wireless Mouse,1,2023-03-24 06:47:00,64.95,4343,Australia,64.95,2023-03
INV13434,P006,Notebook Cooler,2,2023-02-04 15:57:00,26.94,5843,Italy,53.88,2023-02
INV13435,P005,Laptop Stand,3,2023-02-01 12:07:00,42.37,5493,Netherlands,127.10999999999999,2023-02
INV13436,P007,Smart LED Bulb,9,2023-10-19 21:41:00,82.76,7131,France,744.84,2023-10
INV13437,P005,Laptop Stand,1,2023-10-03 03:03:00,18.47,3065,Germany,18.47,2023-10
INV13438,P006,Notebook Cooler,6,2023-11-14 14:56:00,87.86,3243,Netherlands,527.16,2023-11
INV13439,P007,Smart LED Bulb,3,2023-05-15 03:46:00,94.2,3962,Germany,282.6,2023-05
INV13440,P010,Webcam HD,1,2023-08-30 14:22:00,27.41,5831,Norway,27.41,2023-08
INV13441,P001,Wireless Mouse,5,2023-12-30 06:58:00,34.19,7370,Italy,170.95,2023-12
INV13442,P009,Phone Holder,5,2023-08-26 03:40:00,40.37,4650,Australia,201.85,2023-08
INV13443,P006,Notebook Cooler,3,2023-03-12 04:31:00,85.57,4797,Sweden,256.71,2023-03
INV13444,P004,Portable Charger,6,2023-01-05 10:43:00,51.46,2340,France,308.76,2023-01
INV13445,P005,Laptop Stand,6,2023-09-11 04:27:00,25.73,3723,United Kingdom,154.38,2023-09
INV13446,P001,Wireless Mouse,4,2023-10-15 04:24:00,17.13,4028,Germany,68.52,2023-10
INV13447,P002,USB-C Cable,8,2023-06-22 10:52:00,92.7,3345,Norway,741.6,2023-06
INV13448,P008,Gaming Headset,3,2023-11-06 21:52:00,78.38,9782,Sweden,235.14,2023-11
INV13449,P004,Portable Charger,10,2023-09-10 07:36:00,57.79,6263,Sweden,577.9,2023-09
INV13450,P006,Notebook Cooler,3,2023-05-12 18:14:00,60.52,6001,France,181.56,2023-05
INV13451,P006,Notebook Cooler,3,2023-08-16 15:34:00,14.63,2894,Sweden,43.89,2023-08
INV13452,P006,Notebook Cooler,8,2023-09-26 03:31:00,63.42,8350,Germany,507.36,2023-09
INV13453,P001,Wireless Mouse,6,2023-02-08 00:42:00,55.26,1772,Netherlands,331.56,2023-02
INV13454,P005,Laptop Stand,10,2023-03-09 12:51:00,29.54,8440,Italy,295.4,2023-03
INV13455,P005,Laptop Stand,8,2023-06-17 17:09:00,77.65,4519,Netherlands,621.2,2023-06
INV13456,P003,Bluetooth Speaker,5,2023-11-16 04:54:00,88.02,5846,Germany,440.09999999999997,2023-11
INV13457,P008,Gaming Headset,2,2023-09-17 12:39:00,60.16,8527,Spain,120.32,2023-09
INV13458,P005,Laptop Stand,5,2023-05-28 22:43:00,8.48,4790,Norway,42.400000000000006,2023-05
INV13459,P009,Phone Holder,9,2023-01-23 01:16:00,26.11,3044,Sweden,234.99,2023-01
INV13460,P004,Portable Charger,7,2023-03-02 13:04:00,88.02,2124,Spain,616.14,2023-03
INV13461,P004,Portable Charger,9,2023-05-13 16:31:00,45.58,1613,Sweden,410.21999999999997,2023-05
INV13462,P008,Gaming Headset,9,2023-05-08 11:47:00,82.15,2119,Netherlands,739.35,2023-05
INV13463,P003,Bluetooth Speaker,8,2023-12-13 01:02:00,23.65,5673,Sweden,189.2,2023-12
INV13464,P007,Smart LED Bulb,3,2023-08-19 01:58:00,70.01,6135,France,210.03000000000003,2023-08
INV13465,P002,USB-C Cable,8,2023-08-11 15:00:00,43.82,4484,Netherlands,350.56,2023-08
INV13466,P004,Portable Charger,8,2023-02-06 09:51:00,14.65,2759,Netherlands,117.2,2023-02
INV13467,P007,Smart LED Bulb,8,2023-05-17 21:23:00,32.79,7250,Norway,262.32,2023-05
INV13468,P002,USB-C Cable,8,2023-11-19 08:37:00,75.52,3663,Australia,604.16,2023-11
INV13469,P010,Webcam HD,2,2023-08-15 00:29:00,26.33,7488,France,52.66,2023-08
INV13470,P010,Webcam HD,10,2023-07-07 02:34:00,89.42,8045,Italy,894.2,2023-07
INV13471,P006,Notebook Cooler,1,2023-01-22 02:41:00,70.5,2837,United Kingdom,70.5,2023-01
INV13472,P009,Phone Holder,10,2023-09-05 18:53:00,50.57,1277,Sweden,505.7,2023-09
INV13473,P004,Portable Charger,6,2023-04-30 05:18:00,14.04,2392,Sweden,84.24,2023-04
INV13474,P010,Webcam HD,7,2023-07-31 13:01:00,90.94,3788,Italy,636.5799999999999,2023-07
INV13475,P007,Smart LED Bulb,5,2023-08-05 15:54:00,63.83,8500,Netherlands,319.15,2023-08
INV13476,P008,Gaming Headset,3,2023-09-28 02:33:00,83.27,9032,Netherlands,249.81,2023-09
INV13477,P010,Webcam HD,6,2023-04-03 01:19:00,94.82,2821,United Kingdom,568.92,2023-04
INV13478,P003,Bluetooth Speaker,3,2023-02-22 00:48:00,46.91,8581,Sweden,140.73,2023-02
INV13479,P010,Webcam HD,2,2023-04-11 05:45:00,33.43,9854,Spain,66.86,2023-04
INV13480,P010,Webcam HD,8,2023-03-01 16:10:00,48.9,6376,Sweden,391.2,2023-03
INV13481,P005,Laptop Stand,5,2023-08-28 08:59:00,82.03,5356,Spain,410.15,2023-08
INV13482,P007,Smart LED Bulb,8,2023-04-27 10:02:00,54.69,7409,Sweden,437.52,2023-04
INV13483,P002,USB-C Cable,2,2023-05-13 16:36:00,73.98,1486,Spain,147.96,2023-05
INV13484,P009,Phone Holder,9,2023-09-06 19:58:00,76.44,9787,Germany,687.96,2023-09
INV13485,P002,USB-C Cable,10,2023-06-28 22:59:00,62.93,9055,Sweden,629.3,2023-06
INV13486,P002,USB-C Cable,5,2023-09-03 01:48:00,59.76,1371,France,298.8,2023-09
INV13487,P002,USB-C Cable,8,2023-12-07 19:04:00,59.82,7068,Netherlands,478.56,2023-12
INV13488,P003,Bluetooth Speaker,9,2023-11-06 15:21:00,92.84,4403,Spain,835.5600000000001,2023-11
INV13489,P006,Notebook Cooler,2,2023-08-16 23:29:00,75.73,9822,United Kingdom,151.46,2023-08
INV13490,P008,Gaming Headset,1,2023-08-20 20:44:00,23.54,7464,United Kingdom,23.54,2023-08
INV13491,P002,USB-C Cable,2,2023-06-25 14:04:00,79.79,2307,United Kingdom,159.58,2023-06
INV13492,P004,Portable Charger,9,2023-04-02 11:53:00,86.02,8771,Italy,774.18,2023-04
INV13493,P003,Bluetooth Speaker,6,2023-09-12 13:02:00,16.52,7989,United Kingdom,99.12,2023-09
INV13494,P010,Webcam HD,1,2023-08-27 21:47:00,83.5,2655,Sweden,83.5,2023-08
INV13495,P002,USB-C Cable,1,2023-07-26 08:53:00,36.14,3222,Italy,36.14,2023-07
INV13496,P004,Portable Charger,8,2023-05-31 10:19:00,43.04,6623,Sweden,344.32,2023-05
INV13497,P008,Gaming Headset,4,2023-10-04 01:30:00,76.96,3291,Norway,307.84,2023-10
INV13498,P002,USB-C Cable,4,2023-09-11 21:36:00,53.42,7569,Spain,213.68,2023-09
INV13499,P004,Portable Charger,6,2023-06-26 05:09:00,80.86,1988,United Kingdom,485.15999999999997,2023-06
INV13500,P006,Notebook Cooler,9,2023-08-23 07:06:00,97.67,8048,Germany,879.03,2023-08
INV13501,P006,Notebook Cooler,5,2023-11-24 22:39:00,68.24,2408,Netherlands,341.2,2023-11
INV13502,P007,Smart LED Bulb,7,2023-06-24 07:58:00,60.55,4046,Netherlands,423.84999999999997,2023-06
